longitude,latitude,Name,heritageno
138.5600584,-34.89348592,59 Day Terrace WEST CROYDON,10040
138.5596925,-34.8932042,61 Day Terrace WEST CROYDON,10042
138.5597833,-34.89330258,61 Day Terrace WEST CROYDON,10042
138.5595677,-34.89311155,62 Day Terrace WEST CROYDON,10043
138.5594453,-34.89301655,63 Day Terrace WEST CROYDON,10044
138.5593269,-34.89292335,64 Day Terrace WEST CROYDON,10045
138.5592013,-34.89283024,65 Day Terrace WEST CROYDON,10046
138.5589571,-34.8925384,68 Day Terrace WEST CROYDON,10048
138.5585712,-34.89234736,69 Day Terrace WEST CROYDON,10049
138.5584551,-34.89226736,70 Day Terrace WEST CROYDON,10050
138.5583394,-34.89217633,71 Day Terrace WEST CROYDON,10051
138.5582686,-34.89201325,72 Day Terrace WEST CROYDON,10052
138.5580009,-34.89180842,74 Day Terrace WEST CROYDON,10054
138.5578145,-34.89175657,75 Day Terrace WEST CROYDON,10055
138.5577288,-34.89159988,76 Day Terrace WEST CROYDON,10056
138.55759,-34.89149219,77 Day Terrace WEST CROYDON,10057
138.557454,-34.89138779,1/ 78-81 Day Terrace WEST CROYDON,10058
138.5567541,-34.89099204,85 Day Terrace WEST CROYDON,10060
138.5566381,-34.89076697,86 Day Terrace WEST CROYDON,10061
138.5565078,-34.89066478,87 Day Terrace WEST CROYDON,10062
138.5563733,-34.89056412,88 Day Terrace WEST CROYDON,10063
138.5561034,-34.89035187,90 Day Terrace WEST CROYDON,10065
138.5559706,-34.89025251,91 Day Terrace WEST CROYDON,10066
138.5558353,-34.89014961,92 Day Terrace WEST CROYDON,10067
138.5557004,-34.89004618,93 Day Terrace WEST CROYDON,10068
138.5554324,-34.89000173,94 Day Terrace WEST CROYDON,10069
138.5549307,-34.88960107,97 Day Terrace WEST CROYDON,10071
138.5548061,-34.88950774,98 Day Terrace WEST CROYDON,10072
138.5546826,-34.8894135,99 Day Terrace WEST CROYDON,10073
138.5543168,-34.88913324,101 Day Terrace WEST CROYDON,10075
138.5541989,-34.88904192,102 Day Terrace WEST CROYDON,10076
138.55396,-34.8888595,104 Day Terrace WEST CROYDON,10078
138.553839,-34.88876657,105 Day Terrace WEST CROYDON,10079
138.6213358,-34.91383695,13 Baliol Street COLLEGE PARK,6609
138.6323731,-34.93226602,86 Grant Avenue ROSE PARK,19039
138.6256046,-34.933084,7 Swaine Avenue ROSE PARK,19040
138.5617928,-34.90176217,15 Bond Street WEST HINDMARSH,11119
138.561627,-34.90175127,17 Bond Street WEST HINDMARSH,11121
138.5615813,-34.90222893,18 Bond Street WEST HINDMARSH,11122
138.5614618,-34.90174042,19 Bond Street WEST HINDMARSH,11123
138.5614146,-34.90221807,20 Bond Street WEST HINDMARSH,11124
138.5612955,-34.90172953,21 Bond Street WEST HINDMARSH,11125
138.560751,-34.9016918,27 Bond Street WEST HINDMARSH,11128
138.5607453,-34.90217347,28 Bond Street WEST HINDMARSH,11129
138.5609895,-34.89886168,1 Bourn Avenue WEST HINDMARSH,11130
138.5604607,-34.89840689,2 Bourn Avenue WEST HINDMARSH,11131
138.5605298,-34.89883119,6 Bourn Avenue WEST HINDMARSH,11133
138.5649687,-34.90181324,5 Cator Street WEST HINDMARSH,11134
138.5649487,-34.90195131,7 Cator Street WEST HINDMARSH,11135
138.5655197,-34.9019941,8 Cator Street WEST HINDMARSH,11136
138.5650505,-34.90209312,2/ 9 Cator Street WEST HINDMARSH,11138
138.5654953,-34.90212495,10 Cator Street WEST HINDMARSH,11139
138.7420375,-34.60649281,24 Twelfth Street GAWLER SOUTH,15922
138.6160364,-34.89892222,2 Bardini Street GILBERTON,8513
138.5815172,-34.90114393,1/ 118 Gibson Street BOWDEN,9422
138.5814449,-34.9012047,1/ 118 Gibson Street BOWDEN,9422
138.583004,-34.90025119,119 Gibson Street BOWDEN,9423
138.5620849,-34.90347545,3 Romford Street WEST HINDMARSH,11350
138.5620981,-34.90334141,5 Romford Street WEST HINDMARSH,11351
138.5614756,-34.9033011,6 Romford Street WEST HINDMARSH,11352
138.5621115,-34.90320431,7 Romford Street WEST HINDMARSH,11353
138.5621273,-34.903044,9 Romford Street WEST HINDMARSH,11354
138.5621403,-34.90291099,11 Romford Street WEST HINDMARSH,11355
138.5621625,-34.90265377,13a Romford Street WEST HINDMARSH,11357
138.5621422,-34.90253377,15 Romford Street WEST HINDMARSH,11358
138.5620722,-34.90233032,17 Romford Street WEST HINDMARSH,11359
138.5649111,-34.90762427,60 South Road WEST HINDMARSH,11360
138.5650008,-34.90708163,68 South Road WEST HINDMARSH,11363
138.5650748,-34.90675513,70 South Road WEST HINDMARSH,11364
138.5651198,-34.90660175,72 South Road WEST HINDMARSH,11365
138.5651241,-34.90651409,74 South Road WEST HINDMARSH,11366
138.5651331,-34.90632138,76-78 South Road WEST HINDMARSH,11367
138.5653432,-34.90530865,86 South Road WEST HINDMARSH,11369
138.5654371,-34.90519264,88 South Road WEST HINDMARSH,11370
138.5653152,-34.90495726,92 South Road WEST HINDMARSH,11371
138.5646106,-34.90924798,24 South Road WEST HINDMARSH,11372
138.5646201,-34.90902024,28 South Road WEST HINDMARSH,11373
138.5646852,-34.90884499,32 South Road WEST HINDMARSH,11375
138.5648107,-34.90816695,48 South Road WEST HINDMARSH,11383
138.5648333,-34.90804499,50 South Road WEST HINDMARSH,11384
138.5597443,-34.89829003,6 Arlington Terrace WELLAND,11385
138.5597713,-34.89862919,10 Arlington Terrace WELLAND,11387
138.5597845,-34.89879448,12 Arlington Terrace WELLAND,11388
138.5597973,-34.89895594,14 Arlington Terrace WELLAND,11389
138.5598103,-34.89911881,16 Arlington Terrace WELLAND,11390
138.5598416,-34.89951092,20 Arlington Terrace WELLAND,11392
138.5600211,-34.8995951,22 Arlington Terrace WELLAND,11393
138.5599481,-34.89973833,24 Arlington Terrace WELLAND,11394
138.5600843,-34.89986399,26 Arlington Terrace WELLAND,11395
138.5600947,-34.90000234,28 Arlington Terrace WELLAND,11396
138.5601678,-34.90042281,1/ 32 Arlington Terrace WELLAND,11398
138.5600898,-34.90059245,34 Arlington Terrace WELLAND,11399
138.5601012,-34.90074856,36 Arlington Terrace WELLAND,11400
138.5601109,-34.9008822,38 Arlington Terrace WELLAND,11401
138.6008736,-34.89636011,4 Dutton Terrace MEDINDIE,8790
138.6012656,-34.89591115,5 Dutton Terrace MEDINDIE,8791
138.6014337,-34.89583805,7 Dutton Terrace MEDINDIE,8792
138.6012846,-34.89636756,8 Dutton Terrace MEDINDIE,8793
138.6017284,-34.89640082,10 Dutton Terrace MEDINDIE,8794
138.6016111,-34.89581257,9 Dutton Terrace MEDINDIE,8795
138.6017554,-34.89579942,11 Dutton Terrace MEDINDIE,8796
138.601947,-34.89575691,13 Dutton Terrace MEDINDIE,8797
138.602147,-34.89582196,15 Dutton Terrace MEDINDIE,8799
138.6024218,-34.89646807,16 Dutton Terrace MEDINDIE,8800
138.6023192,-34.8958137,17 Dutton Terrace MEDINDIE,8801
138.6026714,-34.89642333,18 Dutton Terrace MEDINDIE,8802
140.772325,-37.82903895,2 William Street MOUNT GAMBIER,14017
140.7722337,-37.82891291,4 William Street MOUNT GAMBIER,14018
140.7721074,-37.82887197,6 William Street MOUNT GAMBIER,14019
140.7714887,-37.82867193,12 William Street MOUNT GAMBIER,14020
140.7713427,-37.82862575,14 William Street MOUNT GAMBIER,14021
140.7750915,-37.82301263,3 Agnes Street MOUNT GAMBIER,14023
139.2705107,-35.11824478,34 Mannum Road MURRAY BRIDGE,14255
139.2707705,-35.11842028,30 Mannum Road MURRAY BRIDGE,14256
139.2708998,-35.11850818,28 Mannum Road MURRAY BRIDGE,14257
139.271028,-35.11859459,26 Mannum Road MURRAY BRIDGE,14258
139.2671752,-35.12308836,78 Adelaide Road MURRAY BRIDGE,14263
139.2669694,-35.12317977,80 Adelaide Road MURRAY BRIDGE,14264
139.2667761,-35.1232821,82 Adelaide Road MURRAY BRIDGE,14265
139.2665567,-35.12336881,84 Adelaide Road MURRAY BRIDGE,14266
139.2662295,-35.12370081,88 Adelaide Road MURRAY BRIDGE,14268
139.2659843,-35.12367677,90 Adelaide Road MURRAY BRIDGE,14269
139.2769138,-35.12108641,19 Mary Terrace MURRAY BRIDGE,14270
139.2766584,-35.12126212,15-17 Mary Terrace MURRAY BRIDGE,14271
139.2762784,-35.1216074,9 Mary Terrace MURRAY BRIDGE,14273
139.2753156,-35.12203077,1 Mary Terrace MURRAY BRIDGE,14274
139.2755492,-35.12219922,24-26 Swanport Road MURRAY BRIDGE,14275
139.2757486,-35.12250143,28 Swanport Road MURRAY BRIDGE,14276
139.2759657,-35.12276123,2 Joseph Street MURRAY BRIDGE,14277
139.2764856,-35.12360648,40-42 Swanport Road MURRAY BRIDGE,14279
139.2763943,-35.12346592,40-42 Swanport Road MURRAY BRIDGE,14279
139.2766207,-35.12380703,44-46 Swanport Road MURRAY BRIDGE,14280
139.276798,-35.1240361,48 Swanport Road MURRAY BRIDGE,14281
139.2760079,-35.12412803,35 Swanport Road MURRAY BRIDGE,14282
139.2757807,-35.12377685,31 & 33 Swanport Road MURRAY BRIDGE,14283
139.274517,-35.12193165,17 Swanport Road MURRAY BRIDGE,14285
139.2745802,-35.12212329,19 Swanport Road MURRAY BRIDGE,14286
139.2745367,-35.12239819,21 & 21a Swanport Road MURRAY BRIDGE,14287
139.2749376,-35.12251133,23 Swanport Road MURRAY BRIDGE,14288
138.5830777,-34.90015915,121 Gibson Street BOWDEN,9424
138.5819085,-34.90076729,128 Gibson Street BOWDEN,9425
138.5822671,-34.90040011,134 Gibson Street BOWDEN,9427
138.582331,-34.90026577,136 Gibson Street BOWDEN,9428
138.5825997,-34.90006677,140 Gibson Street BOWDEN,9429
138.5827024,-34.89997473,140A Gibson Street BOWDEN,9430
138.5830072,-34.89933481,11/ 146 Gibson Street BOWDEN,9431
138.5838068,-34.90080455,15 Gilbert Street OVINGHAM,9433
138.5837952,-34.90026282,16 Gilbert Street OVINGHAM,9434
138.5837391,-34.9001674,16a Gilbert Street OVINGHAM,9435
138.5839621,-34.90065146,17 Gilbert Street OVINGHAM,9436
138.5837674,-34.90003818,18 Gilbert Street OVINGHAM,9437
138.5839866,-34.89995851,20 Gilbert Street OVINGHAM,9439
138.584156,-34.90034971,21 Gilbert Street OVINGHAM,9440
138.5842136,-34.90026422,1/ 23 Gilbert Street OVINGHAM,9441
138.5842778,-34.90016503,2/ 23 Gilbert Street OVINGHAM,9442
138.5842165,-34.89959989,24 Gilbert Street OVINGHAM,9443
138.5843498,-34.89931243,28 Gilbert Street OVINGHAM,9445
138.5846119,-34.8997873,29 Gilbert Street OVINGHAM,9446
138.5844122,-34.89919493,30 Gilbert Street OVINGHAM,9447
138.58482,-34.89950405,33 Gilbert Street OVINGHAM,9448
138.5844748,-34.89891776,34 Gilbert Street OVINGHAM,9449
138.5850306,-34.89921803,37 Gilbert Street OVINGHAM,9451
138.5846905,-34.89878362,38 Gilbert Street OVINGHAM,9452
138.5848338,-34.89870783,40 Gilbert Street OVINGHAM,9453
138.5853308,-34.89890293,41-43 Gilbert Street OVINGHAM,9454
138.585439,-34.89860817,45 Gilbert Street OVINGHAM,9455
138.5855159,-34.89850082,49 Gilbert Street OVINGHAM,9457
138.5855542,-34.89845021,51 Gilbert Street OVINGHAM,9458
138.585589,-34.89840223,53 Gilbert Street OVINGHAM,9459
138.5856512,-34.89837243,55 Gilbert Street OVINGHAM,9460
138.5752717,-34.89722848,3 Goyder Place BROMPTON,9461
138.5751785,-34.89830342,12 Green Street BROMPTON,9463
138.5753428,-34.89813426,16 Green Street BROMPTON,9464
138.5754264,-34.89804974,18 Green Street BROMPTON,9465
138.5756768,-34.89779831,22 Green Street BROMPTON,9466
138.5769388,-34.89711895,31 Green Street BROMPTON,9467
138.5761355,-34.89733555,34 Green Street BROMPTON,9469
138.5760003,-34.8971886,36 Green Street BROMPTON,9470
138.5772024,-34.89693949,37 Green Street BROMPTON,9471
138.5773293,-34.89685736,2/ 39 Green Street BROMPTON,9473
138.5767459,-34.89674295,44 Green Street BROMPTON,9474
138.5777042,-34.89656094,45a Green Street BROMPTON,9476
138.6073613,-34.89894642,2 Herbert Street MEDINDIE,8855
138.5620038,-34.89233877,61 Henry Street WEST CROYDON,10297
138.5618357,-34.89297765,62 Henry Street WEST CROYDON,10298
138.5617119,-34.89288383,64 Henry Street WEST CROYDON,10300
138.5615286,-34.89199096,65 Henry Street WEST CROYDON,10301
138.5615672,-34.89277132,66 Henry Street WEST CROYDON,10302
138.5614065,-34.89189767,67 Henry Street WEST CROYDON,10303
138.5613244,-34.8925679,68 Henry Street WEST CROYDON,10304
138.5612067,-34.89255806,70 Henry Street WEST CROYDON,10306
138.5611605,-34.89170891,71 Henry Street WEST CROYDON,10307
138.6025085,-34.89575215,19 Dutton Terrace MEDINDIE,8803
138.6027163,-34.89572134,21 Dutton Terrace MEDINDIE,8805
138.6032879,-34.89637942,22 Dutton Terrace MEDINDIE,8806
138.6029426,-34.8957437,23 Dutton Terrace MEDINDIE,8807
138.603166,-34.89575388,25 Dutton Terrace MEDINDIE,8808
138.6033755,-34.8957266,27 Dutton Terrace MEDINDIE,8809
138.603585,-34.89572524,29 Dutton Terrace MEDINDIE,8810
138.6041555,-34.89565698,33 Dutton Terrace MEDINDIE,8812
138.6043503,-34.89568389,35 Dutton Terrace MEDINDIE,8813
138.6048443,-34.8956623,39 Dutton Terrace MEDINDIE,8814
138.6054836,-34.89621608,40 Dutton Terrace MEDINDIE,8815
138.6054065,-34.89561982,41 Dutton Terrace MEDINDIE,8816
138.6063782,-34.89614744,46 Dutton Terrace MEDINDIE,8817
138.6013193,-34.896586,2 Elm Street MEDINDIE,8819
138.6013166,-34.89664238,4 Elm Street MEDINDIE,8820
138.6012516,-34.89676272,6 Elm Street MEDINDIE,8821
138.6013428,-34.89688153,8 Elm Street MEDINDIE,8822
138.6013027,-34.89699406,10 Elm Street MEDINDIE,8823
138.6013719,-34.89711186,12 Elm Street MEDINDIE,8824
138.6012967,-34.89726261,14 Elm Street MEDINDIE,8825
138.6063833,-34.89415635,4 Ettrick Avenue MEDINDIE,8826
138.6064543,-34.89427702,6 Ettrick Avenue MEDINDIE,8828
138.6064008,-34.89458847,10 Ettrick Avenue MEDINDIE,8829
138.6064305,-34.89471027,12 Ettrick Avenue MEDINDIE,8830
138.6064257,-34.89482665,14 Ettrick Avenue MEDINDIE,8831
138.6066774,-34.89515103,15 Ettrick Avenue MEDINDIE,8832
138.6075789,-34.90052637,1 Hawkers Road MEDINDIE,8833
138.6082454,-34.90078806,4 Hawkers  Road MEDINDIE,8835
138.6082667,-34.90058042,6 Hawkers  Road MEDINDIE,8836
138.6076459,-34.89632366,35 Hawkers Road MEDINDIE,8837
138.6077236,-34.89492365,47 Hawkers Road MEDINDIE,8839
138.6077339,-34.89478825,49 Hawkers Road MEDINDIE,8840
138.6082998,-34.89617447,54 Hawkers Road MEDINDIE,8843
138.6077304,-34.89439986,55 Hawkers Road MEDINDIE,8844
138.6077375,-34.89408199,59 Hawkers Road MEDINDIE,8845
138.607734,-34.89384551,61 Hawkers Road MEDINDIE,8846
138.6083383,-34.89504766,68 Hawkers Road MEDINDIE,8848
138.6083159,-34.89457306,74 Hawkers Road MEDINDIE,8849
138.6083279,-34.89411984,80 Hawkers Road MEDINDIE,8851
138.6083434,-34.89380959,84 Hawkers Road MEDINDIE,8852
138.6083736,-34.89351597,88 Hawkers Road MEDINDIE,8854
138.6070673,-34.89885321,4 Herbert Street MEDINDIE,8856
138.608916,-34.90057862,11 Northcote Terrace MEDINDIE,8860
138.6088925,-34.90004055,15 Northcote Terrace MEDINDIE,8861
138.6257301,-34.93201972,11 Grant Avenue ROSE PARK,18981
138.6258904,-34.93200236,13 Grant Avenue ROSE PARK,18982
138.6260547,-34.93198811,15 Grant Avenue ROSE PARK,18983
138.6262192,-34.93197709,17 Grant Avenue ROSE PARK,18984
138.6263956,-34.93196897,19 Grant Avenue ROSE PARK,18985
138.6265451,-34.93197455,21 Grant Avenue ROSE PARK,18986
138.5309208,-34.85512112,28 Arthur Street PENNINGTON,9701
138.531047,-34.85513042,30 Arthur Street PENNINGTON,9702
138.5311619,-34.85511462,32 Arthur Street PENNINGTON,9703
138.5312772,-34.85510941,34 Arthur Street PENNINGTON,9704
138.5315192,-34.85512404,38 Arthur Street PENNINGTON,9706
138.5316445,-34.85511221,40 Arthur Street PENNINGTON,9707
138.5317548,-34.85510924,42 Arthur Street PENNINGTON,9708
138.531901,-34.8551053,44 Arthur Street PENNINGTON,9709
140.7748872,-37.82294778,5 Agnes Street MOUNT GAMBIER,14024
140.7746843,-37.82288289,7 Agnes Street MOUNT GAMBIER,14025
140.7744786,-37.8228172,9 Agnes Street MOUNT GAMBIER,14026
140.7742734,-37.82275144,11 Agnes Street MOUNT GAMBIER,14027
140.7743004,-37.8222273,14 Agnes Street MOUNT GAMBIER,14029
140.7740918,-37.82216142,16 Agnes Street MOUNT GAMBIER,14030
140.7736547,-37.82255389,17 Agnes Street MOUNT GAMBIER,14031
140.7738981,-37.8220735,18 Agnes Street MOUNT GAMBIER,14032
140.7736818,-37.82202986,20 Agnes Street MOUNT GAMBIER,14033
140.7757063,-37.82227988,1 Chute Street MOUNT GAMBIER,14035
140.7757331,-37.82175739,2 Chute Street MOUNT GAMBIER,14036
140.7752936,-37.82214904,5 Chute Street MOUNT GAMBIER,14037
140.7750909,-37.82208465,7 Chute Street MOUNT GAMBIER,14038
140.7748856,-37.82201922,9 Chute Street MOUNT GAMBIER,14040
140.7751163,-37.821561,10 Chute Street MOUNT GAMBIER,14041
140.7744723,-37.82188787,13 Chute Street MOUNT GAMBIER,14042
140.7747045,-37.82142983,14 Chute Street MOUNT GAMBIER,14043
140.774264,-37.82182238,15 Chute Street MOUNT GAMBIER,14044
140.7751238,-37.8234185,2 Eglington Terrace MOUNT GAMBIER,14046
140.7749196,-37.82335308,4 Eglington Terrace MOUNT GAMBIER,14047
140.7732758,-37.82282797,20 Eglington Terrace MOUNT GAMBIER,14048
140.7730694,-37.82276105,22 Eglington Terrace MOUNT GAMBIER,14049
140.7714835,-37.823147,4 Park Street MOUNT GAMBIER,14051
140.771258,-37.82310259,6 Park Street MOUNT GAMBIER,14052
140.7710559,-37.82301669,8 Park Street MOUNT GAMBIER,14053
140.7708336,-37.82296681,10 Park Street MOUNT GAMBIER,14054
140.7750345,-37.82116001,55 - 57 Jubilee Highway West MOUNT GAMBIER,14055
140.7738684,-37.82071476,67 Jubilee Highway West MOUNT GAMBIER,14057
140.7721055,-37.82309517,17 Victoria Terrace MOUNT GAMBIER,14058
140.772188,-37.82292561,19 Victoria Terrace MOUNT GAMBIER,14059
140.7724212,-37.82246859,23 Victoria Terrace MOUNT GAMBIER,14060
140.7727085,-37.82216479,27 Victoria Terrace MOUNT GAMBIER,14062
140.7753749,-37.82363306,25 Wehl Street North MOUNT GAMBIER,14063
140.775522,-37.82335546,29 Wehl Street North MOUNT GAMBIER,14064
140.7756554,-37.82309272,33 Wehl Street North MOUNT GAMBIER,14065
140.7759724,-37.82248936,39 Wehl Street North MOUNT GAMBIER,14067
138.5352913,-34.88737038,16 Glenhuntley Street WOODVILLE SOUTH,11666
138.5351502,-34.88792808,17 Glenhuntley Street WOODVILLE SOUTH,11667
138.5346691,-34.88740753,22 Glenhuntley Street WOODVILLE SOUTH,11669
138.534629,-34.88795175,23 Glenhuntley Street WOODVILLE SOUTH,11670
138.5344901,-34.88740115,24 Glenhuntley Street WOODVILLE SOUTH,11671
138.5344728,-34.88817298,25 Glenhuntley Street WOODVILLE SOUTH,11672
138.5372715,-34.88374477,6 Oval Avenue WOODVILLE SOUTH,11674
138.5377449,-34.88399446,7 Oval Avenue WOODVILLE SOUTH,11675
138.5370577,-34.88396144,10 Oval Avenue WOODVILLE SOUTH,11676
138.5365462,-34.88464753,12 Oval Avenue WOODVILLE SOUTH,11677
138.5365984,-34.8848768,14 Oval Avenue WOODVILLE SOUTH,11678
138.5367011,-34.88528169,18 Oval Avenue WOODVILLE SOUTH,11680
138.5367651,-34.88548523,20 Oval Avenue WOODVILLE SOUTH,11681
138.5368117,-34.88586905,22 Oval Avenue WOODVILLE SOUTH,11682
138.536746,-34.88611389,24 Oval Avenue WOODVILLE SOUTH,11683
138.5367675,-34.88648353,28 Oval Avenue WOODVILLE SOUTH,11685
138.5368807,-34.88685013,30 Oval Avenue WOODVILLE SOUTH,11686
138.5368373,-34.88743731,36 Oval Avenue WOODVILLE SOUTH,11687
138.53686,-34.88774368,38 Oval Avenue WOODVILLE SOUTH,11688
138.5368852,-34.88807205,40 Oval Avenue WOODVILLE SOUTH,11689
138.5369101,-34.88839725,44 Oval Avenue WOODVILLE SOUTH,11691
139.2746632,-35.12303543,27 Swanport Road MURRAY BRIDGE,14290
139.2782383,-35.12021623,35 Mary Terrace MURRAY BRIDGE,14291
139.278021,-35.12034815,31 & 33 Mary Terrace MURRAY BRIDGE,14292
139.2773015,-35.12081052,23 Mary Terrace MURRAY BRIDGE,14293
139.2771637,-35.12090869,21 Mary Terrace MURRAY BRIDGE,14294
138.5482144,-34.88263254,67 Harvey Street East WOODVILLE PARK,11932
138.5467201,-34.88222584,68 Harvey Street East WOODVILLE PARK,11933
138.5484165,-34.88279106,69 Harvey Street East WOODVILLE PARK,11934
138.5485457,-34.88288849,71 Harvey Street East WOODVILLE PARK,11936
138.5471323,-34.88257667,72 Harvey Street East WOODVILLE PARK,11937
138.5486782,-34.88299025,73 Harvey Street East WOODVILLE PARK,11938
138.5472365,-34.88273777,74 Harvey Street East WOODVILLE PARK,11939
138.5475307,-34.88296379,78 Harvey Street East WOODVILLE PARK,11941
138.5476728,-34.88307687,80 Harvey Street East WOODVILLE PARK,11942
138.5478258,-34.88318803,82 Harvey Street East WOODVILLE PARK,11943
138.5481014,-34.88340561,86 Harvey Street East WOODVILLE PARK,11944
138.5484788,-34.88353481,90 Harvey Street East WOODVILLE PARK,11946
138.5446404,-34.88488288,20 Marlborough Avenue WOODVILLE PARK,11947
138.5447246,-34.8847742,20 Marlborough Avenue WOODVILLE PARK,11947
138.5448357,-34.88466353,22 Marlborough Avenue WOODVILLE PARK,11948
138.5444292,-34.88420713,23 Marlborough Avenue WOODVILLE PARK,11949
138.5449032,-34.88452547,24 Marlborough Avenue WOODVILLE PARK,11950
138.5451616,-34.88433029,26 Marlborough Avenue WOODVILLE PARK,11952
138.5447713,-34.88384767,27 Marlborough Avenue WOODVILLE PARK,11953
138.5452767,-34.88421245,28 Marlborough Avenue WOODVILLE PARK,11954
138.5449009,-34.88372169,29 Marlborough Avenue WOODVILLE PARK,11955
138.5453768,-34.88406213,32 Marlborough Avenue WOODVILLE PARK,11957
138.5455135,-34.88397052,32 Marlborough Avenue WOODVILLE PARK,11957
138.543628,-34.88331259,1 Oxford Street WOODVILLE PARK,11958
138.5442058,-34.88359486,2 Oxford Street WOODVILLE PARK,11959
138.543735,-34.88320299,3 Oxford Street WOODVILLE PARK,11960
138.5444137,-34.88348833,4 Oxford Street WOODVILLE PARK,11961
138.5438455,-34.88309016,5 Oxford Street WOODVILLE PARK,11962
138.5439624,-34.88297662,7 Oxford Street WOODVILLE PARK,11964
138.5440748,-34.88286168,9 Oxford Street WOODVILLE PARK,11965
138.5431876,-34.88179865,31 Russell Terrace WOODVILLE PARK,11966
138.5434471,-34.88198858,33 Russell Terrace WOODVILLE PARK,11967
138.5436934,-34.88221897,35 Russell Terrace WOODVILLE PARK,11969
138.5434044,-34.88281388,36 Russell Terrace WOODVILLE PARK,11970
138.5440179,-34.88246845,37 Russell Terrace WOODVILLE PARK,11971
138.544514,-34.88266581,39 Russell Terrace WOODVILLE PARK,11972
138.5444113,-34.88258034,39 Russell Terrace WOODVILLE PARK,11972
138.5449016,-34.88305198,41 Russell Terrace WOODVILLE PARK,11974
138.5450094,-34.88320291,42 Russell Terrace WOODVILLE PARK,11975
138.5451844,-34.88326852,43 Russell Terrace WOODVILLE PARK,11976
138.5453157,-34.88336065,44 Russell Terrace WOODVILLE PARK,11977
138.545442,-34.88345249,45 Russell Terrace WOODVILLE PARK,11978
138.5611702,-34.89246913,72 Henry Street WEST CROYDON,10308
138.5610381,-34.89161561,73 Henry Street WEST CROYDON,10309
138.560899,-34.8923179,74a Henry Street WEST CROYDON,10311
138.5609173,-34.89152307,75 Henry Street WEST CROYDON,10312
138.5608283,-34.89220412,76 Henry Street WEST CROYDON,10313
138.5607955,-34.89142894,77 Henry Street WEST CROYDON,10314
138.5607046,-34.8921092,78 Henry Street WEST CROYDON,10315
138.5605808,-34.89201823,80 Henry Street WEST CROYDON,10317
138.5605507,-34.89124148,81 Henry Street WEST CROYDON,10318
138.5604602,-34.8919238,82 Henry Street WEST CROYDON,10319
138.5604306,-34.89114902,83 Henry Street WEST CROYDON,10320
138.5603373,-34.89182854,84 Henry Street WEST CROYDON,10321
138.5602132,-34.89173718,86 Henry Street WEST CROYDON,10323
138.5602156,-34.8910058,87 Henry Street WEST CROYDON,10324
138.5600939,-34.89164354,88 Henry Street WEST CROYDON,10325
138.5599719,-34.89155111,90 Henry Street WEST CROYDON,10326
138.5591564,-34.89115342,2 Herbert Road WEST CROYDON,10328
138.5590515,-34.89102917,4 Herbert Road WEST CROYDON,10329
138.558932,-34.89094452,6 Herbert Road WEST CROYDON,10330
138.5584123,-34.89138659,7 Herbert Road WEST CROYDON,10331
138.5588118,-34.89085702,8 Herbert Road WEST CROYDON,10332
138.5586882,-34.8907731,10 Herbert Road WEST CROYDON,10334
138.5581417,-34.89117836,11 Herbert Road WEST CROYDON,10335
138.5585694,-34.89068613,12 Herbert Road WEST CROYDON,10336
138.5584244,-34.89057937,14 Herbert Road WEST CROYDON,10337
138.5579735,-34.8910443,15 Herbert Road WEST CROYDON,10338
138.5571016,-34.88956826,22 Herbert Road WEST CROYDON,10340
138.5569579,-34.88946104,24 Herbert Road WEST CROYDON,10341
138.5568365,-34.89008122,25 Herbert Road WEST CROYDON,10342
138.5568172,-34.88935671,26 Herbert Road WEST CROYDON,10343
138.556677,-34.88925319,28 Herbert Road WEST CROYDON,10345
138.5565339,-34.88914719,30 Herbert Road WEST CROYDON,10347
138.5563827,-34.88982834,31 Herbert Road WEST CROYDON,10348
138.5563907,-34.88904164,32 Herbert Road WEST CROYDON,10349
138.5562475,-34.88972577,33 Herbert Road WEST CROYDON,10350
138.6210344,-34.88531457,12 Lansdowne Terrace WALKERVILLE,8985
138.5649,-34.90235807,11 Cator Street WEST HINDMARSH,11140
138.5647718,-34.90248629,13 Cator Street WEST HINDMARSH,11141
138.5647331,-34.90275759,17 Cator Street WEST HINDMARSH,11142
138.5646933,-34.90303568,21 Cator Street WEST HINDMARSH,11145
138.5653215,-34.90309001,22 Cator Street WEST HINDMARSH,11146
138.5646743,-34.90316925,23 Cator Street WEST HINDMARSH,11147
138.5652723,-34.90321217,24 Cator Street WEST HINDMARSH,11148
138.5653073,-34.9033369,28 Cator Street WEST HINDMARSH,11150
138.5647229,-34.90357168,29 Cator Street WEST HINDMARSH,11151
138.5652945,-34.90340668,30 Cator Street WEST HINDMARSH,11152
138.5647096,-34.90363364,31 Cator Street WEST HINDMARSH,11153
138.5645221,-34.90372031,1/ 33 Cator Street WEST HINDMARSH,11155
138.5646406,-34.90372385,2/ 33 Cator Street WEST HINDMARSH,11156
138.5652539,-34.90362698,34 Cator Street WEST HINDMARSH,11157
138.5645765,-34.90385325,35 Cator Street WEST HINDMARSH,11158
138.5652293,-34.90376042,36 Cator Street WEST HINDMARSH,11159
138.561666,-34.90306277,2 Cross Street WEST HINDMARSH,11161
138.5615466,-34.9025721,3 Cross Street WEST HINDMARSH,11162
138.5614989,-34.90305176,4 Cross Street WEST HINDMARSH,11163
